date_opened,conditionId,outcome,title,entry_price,backers_at_entry,size_flat,size_kelly_eur,status,date_closed,exit_price,exit_type,ret,mark_price,last_update
2026-08-07,0xfd13c67069e83a4a8ba1ba425f259185bcbae282c4f91074646e3c5cf97b7ae3,No,"Will Bitcoin reach $72,500 in August?",0.865,2,1,250.0,CLOSED,2026-08-22,0.0,resolved_loss,-1.0,0.0,2026-08-22
2026-08-07,0xbdc0827c873d1c3c538e549ab94c77829f7e40fd3376b25164c0279f744a87bc,No,"US x Iran diplomatic meeting by August 31, 2026?",0.585,3,1,117.65,CLOSED,2026-08-24,1.0,resolved_win,0.7094,0.9815,2026-08-24
2026-08-07,0x570c088e740f022ebf76d3f4201701da6e4ca5a92001f011821d222fbc3961da,Gijs Brouwer,Istanbul 2: Koki Matsuda vs Gijs Brouwer,0.375,2,1,78.74,CLOSED,2026-08-08,1.0,resolved_win,1.6667,1.0,2026-08-08
2026-08-07,0x1cdd372bea876ba49421c8cd5efb43e15a4481414740d247afb21bfbd5c34dfa,Lucas Poullain,Istanbul 2: Lucas Poullain vs Kenta Miyoshi,0.325,2,1,72.99,CLOSED,2026-08-11,1.0,resolved_win,2.0769,1.0,2026-08-11
2026-08-07,0xd4acf1ca0bef2722ac117b254dc1bb292b97fd6088781eb1651ac7dec51dfdce,Ann Li,National Bank Open: Ann Li vs Elena Rybakina,0.165,2,1,59.17,CLOSED,2026-08-08,0.0,resolved_loss,-1.0,0.0,2026-08-08
2026-08-07,0x19837aa660d59b55570415087706d88e381cccac29ad18dba3477441ed19b6a3,Daniel Merida Aguilar,National Bank Open: Daniel Merida Aguilar vs Alex Michelsen,0.285,2,1,68.97,CLOSED,2026-08-11,1.0,resolved_win,2.5088,1.0,2026-08-11
2026-08-08,0x745bad0ff4724aab8a5e52ce4fe1558a493fb248a679b51f54bbe21923979f02,Yes,Will Paramount close Warner Bros. acquisition by end of 2026?,0.1905,2,1,61.01,CLOSED,2026-08-11,0.2435,sharps_left,0.2782,0.2535,2026-08-11
2026-08-08,0x999833bf498aa15d734c52bb750e66e92cebdce6748cb3a8d6c689be3f339243,Yes,Will Kai or Speed die to a creeper?,0.86,2,1,250.0,CLOSED,2026-08-11,1.0,resolved_win,0.1628,1.0,2026-08-11
2026-08-08,0x7de40f0990c2598fdaff0d259d0b2bad2dc284d74c510530c740f18394a6771d,No,US reissues Iran oil sanction relief by August 31?,0.365,2,1,77.52,CLOSED,2026-08-27,1.0,resolved_win,1.7397,0.9835,2026-08-27
2026-08-08,0x125d64e41a8b3225d81e84ec1fbeb58b1d8091fa9d54a9f500e01a00586baf9a,No,Will Peggy Flanagan be the Democratic nominee for Senate in Minnesota?,0.305,2,1,70.92,CLOSED,2026-08-12,0.0,resolved_loss,-1.0,0.0005,2026-08-12
2026-08-08,0xa718870d98c2f9c76efd54629365c24fe87804eb1b28e287ca5344b5924931f0,Yes,Will Angie Craig be the Democratic nominee for Senate in Minnesota?,0.305,2,1,70.92,CLOSED,2026-08-12,0.0,resolved_loss,-1.0,0.0005,2026-08-12
2026-08-08,0x598d0c3d015afb9092434b82913046b272c41e11479b3d64ed4447f3699045c1,No,Will Rodri join Barcelona?,0.111,2,1,55.62,CLOSED,2026-08-16,0.0,resolved_loss,-1.0,0.0095,2026-08-16
2026-08-08,0x30174f3f46398e37c96a07b45916e01eab9a8a854ecb624ac73a91a8490fd074,Yes,"US announces end of Iranian blockade by September 30, 2026?",0.88,4,1,250.0,CLOSED,2026-09-01,0.195,sharps_left,-0.7784,0.205,2026-09-01
2026-08-08,0x32cace9530dddf66ad91ed711fe96628dd1e919400b8731f0a953ab4623a3fba,Ekaterina Alexandrova,National Bank Open: Aryna Sabalenka vs Ekaterina Alexandrova,0.165,2,1,59.17,CLOSED,2026-08-11,1.0,resolved_win,5.0606,1.0,2026-08-11
2026-08-08,0x1548f4ea625bd53a1f3741235abbe013912352b48f45c3122f2b2001dd3d9f1b,Jiri Lehecka,National Bank Open: Jiri Lehecka vs Rafael Jodar,0.475,2,1,93.46,CLOSED,2026-08-11,0.0,resolved_loss,-1.0,0.0,2026-08-11
2026-08-11,0x5fa926c2e61fa04d5b50059d4742896e08b698fe6a2abae75ea72ba7ccd8d5e0,Andrej Nedic,Hamburg: Ergi Kirkin vs Andrej Nedic,0.4075,2,1,82.99,CLOSED,2026-08-12,1.0,resolved_win,1.454,1.0,2026-08-12
2026-08-11,0xe6dbb39df2bb3fe43df136467d675056e1d22fdf50a07eb3b1fd622f97911619,Max Houkes,Hamburg: Max Houkes vs Sumit Nagal,0.455,2,1,90.09,CLOSED,2026-08-12,1.0,resolved_win,1.1978,1.0,2026-08-12
2026-08-11,0xcd472d439186771b1edb6946415f73508a90c3120dd3d2f605ab6f975ca5df8b,Carlos Taberner,Hamburg: Olle Wallin vs Carlos Taberner,0.42,3,1,84.75,CLOSED,2026-08-12,1.0,resolved_win,1.381,1.0,2026-08-12
2026-08-11,0xf8dc29b283cc6bc95c42b9698da34d14b04c2bae919e2871780ec15fc8105e39,Yes,"Will Bitcoin dip to $62,000 August 10-16?",0.275,2,1,68.03,CLOSED,2026-08-19,0.0,resolved_loss,-1.0,0.0,2026-08-19
2026-08-11,0x5bd7f96d38645c7dabffa94c6f48e741f86655ba0dbd48cd4e7f9bbdde2774cc,No,"Will Bitcoin reach $70,000 in August?",0.785,2,1,222.22,CLOSED,2026-08-19,0.895,sharps_left,0.1401,0.905,2026-08-19
2026-08-11,0x60613b262912ce2e3138ec5610a31a2f932b6300843c094053cb33aaff9f2238,No,Will Kai and Speed beat the Minecraft challenge by August 17?,0.815,2,1,250.0,CLOSED,2026-08-16,0.0,resolved_loss,-1.0,0.0,2026-08-16
2026-08-11,0x40a6fcffaee663da4502aee6eb18210124fab8973916731d5f18aa4aa47dc453,Bills,Panthers vs. Bills,0.465,2,1,91.74,CLOSED,2026-08-12,0.505,sharps_left,0.086,0.515,2026-08-12
2026-08-11,0xed5a9e7831ee363d92cb102f2c21e2465b09196ef5beb7c8e23671851a1c3ca4,Yes,"US x Iran diplomatic meeting by September 30, 2026?",0.545,3,1,107.53,CLOSED,2026-09-01,0.095,sharps_left,-0.8257,0.105,2026-09-01
2026-08-11,0x0c7245047183848e41555dc9a5ccc14c970a0711a3591bebc8310119cbae64c0,Yes,UNSC Resolution Endorsing Final U.S.-Iran Deal by December 31?,0.285,2,1,68.97,CLOSED,2026-08-19,0.135,sharps_left,-0.5263,0.145,2026-08-19
2026-08-11,0x524ce344b80a160c237d91a33efdd8b82468b0dc0d33f60d500f8bf69b80b8bb,Yes,Israel x Iran ceasefire continues through September 30?,0.715,2,1,169.49,CLOSED,2026-09-01,0.86,sharps_left,0.2028,0.87,2026-09-01
2026-08-11,0xbb379a14cd03f68c35c279ddbd928a6326f4fd2e21827f8cdaaf59715d6df50e,No,"Will Bitcoin reach $90,000 by December 31, 2026?",0.85,2,1,250.0,CLOSED,2026-09-01,0.505,sharps_left,-0.4059,0.515,2026-09-01
2026-08-11,0xb1afdf7f6e2c6a31c8023d6996ccab619b4889eece286ce2d6da62c01b8412b0,Darderi,Set 1 Winner: Darderi vs Nakashima,0.365,2,1,77.52,CLOSED,2026-08-12,0.0,resolved_loss,-1.0,0.0,2026-08-12
2026-08-11,0xc327d447d4a27f34b77523b1bbc232b4cf3f21c94fca9500aea69a05ea0baebb,Aguilar,Set 1 Winner: Aguilar vs Tien,0.395,2,1,81.3,CLOSED,2026-08-12,0.0,resolved_loss,-1.0,0.0,2026-08-12
2026-08-11,0x328fe8cc2126f93b70dc9b8672eb9d57f047b7446a25a01791f745fcf16609e2,Jakub Mensik,National Bank Open: Jakub Mensik vs Ben Shelton,0.445,2,1,88.5,CLOSED,2026-08-12,0.0,resolved_loss,-1.0,0.0,2026-08-12
2026-08-11,0x578e0e870ec6302c2991e05d92d5675035764c4397f2f61d40f1e3967e8b9a2e,Luciano Darderi,National Bank Open: Luciano Darderi vs Brandon Nakashima,0.315,2,1,71.94,CLOSED,2026-08-12,0.0,resolved_loss,-1.0,0.0,2026-08-12
2026-08-11,0xfc20bd5dd64c83b2603ad032c08e17a5c20dc33b19f1cb763ab1362001262f35,Pablo Llamas Ruiz,"Cincinnati Open, Qualification: Alexander Shevchenko vs Pablo Llamas Ruiz",0.495,2,1,97.09,CLOSED,2026-08-12,0.0,resolved_loss,-1.0,0.0,2026-08-12
2026-08-11,0xf6965677bee47f5744956c5e319d3a4bb6d82f3be6ee71ea3b49026b8381afea,Yue Yuan,"Cincinnati Open, Qualification: Renata Zarazua vs Yue Yuan",0.475,2,1,93.46,CLOSED,2026-08-12,1.0,resolved_win,1.1053,1.0,2026-08-12
2026-08-11,0x0cae17e0a335083ca1ebb8937cdbfd0ca012437f8c3b2bfc4ef26b26d6996ed9,Jodar,Set 1 Winner: Jodar vs Fils,0.565,2,1,112.36,CLOSED,2026-08-12,1.0,resolved_win,0.7699,1.0,2026-08-12
2026-08-12,0xd702d3b8523d0a3b23e5f4f4c0e98673923cf53181382ea190b721a0861e22a0,No,Will RC Deportivo A Coruña win on 2026-08-17?,0.605,2,1,123.46,CLOSED,2026-08-16,0.575,sharps_left,-0.0496,0.585,2026-08-16
2026-08-12,0xfab32d5c5ead65612e5990f151b70110ea6ffc33e17bf58d5112fbbca53a5331,Iga Swiatek,National Bank Open: Elina Svitolina vs Iga Swiatek,0.695,2,1,158.73,CLOSED,2026-08-16,1.0,resolved_win,0.4388,1.0,2026-08-16
2026-08-12,0x987f24d77f17d9086dabc50d1d6680121be6279f55522f3c58298fc9e1c14fa5,Brandon Nakashima,National Bank Open: Rafael Jodar vs Brandon Nakashima,0.345,3,1,75.19,CLOSED,2026-08-16,1.0,resolved_win,1.8986,1.0,2026-08-16
2026-08-12,0x5539ec7351b133c58717813036da83e5f384f50bfc2fc9c50c1384d489a12206,No,Will Villarreal CF win on 2026-08-16?,0.585,2,1,117.65,CLOSED,2026-08-16,1.0,resolved_win,0.7094,1.0,2026-08-16
2026-08-12,0x086657e5e145d86197ce01223fb42dd8350e781952185040f514cd52c7da3600,Maxim Mrva,Todi: Nikolas Sanchez Izquierdo vs Maxim Mrva,0.415,2,1,84.03,CLOSED,2026-08-16,1.0,resolved_win,1.4096,1.0,2026-08-16
2026-08-12,0x1c8870fed75e00b9d759b45992a41a25c6ee55864047d9ee2b3dd5dc72585dc0,Yes,Chicago Fire FC vs. Vancouver Whitecaps FC: Both Teams to Score,0.635,2,1,133.33,CLOSED,2026-08-16,0.57,sharps_left,-0.1024,0.58,2026-08-16
2026-08-12,0x9d89a919757fdc9d4df5a6415717c1934844987a49f660ae3f53d9d6b74cbe50,Federico Agustin Gomez,Todi: Daniel Galan vs Federico Agustin Gomez,0.575,2,1,114.94,CLOSED,2026-08-16,1.0,resolved_win,0.7391,1.0,2026-08-16
2026-08-12,0x6e85ebf42f91335846aeb1296f81e64292e62e8cff0152f5b602803ed7c3fb34,Yes,Will Sevilla FC win on 2026-08-15?,0.425,2,1,85.47,CLOSED,2026-08-16,1.0,resolved_win,1.3529,1.0,2026-08-16
2026-08-12,0x091cf26c853682dbdc91ee38d63b1838801842992bdd4dc761b39cffc531e106,No,Will RCD Espanyol de Barcelona win on 2026-08-16?,0.555,2,1,109.89,CLOSED,2026-08-16,0.0,resolved_loss,-1.0,0.0,2026-08-16
2026-08-12,0xe0f126592fd9e62909fc7bb376a97623116cfebd9151f2940f0a30f4e81940af,Yes,Will Real Racing Club win on 2026-08-16?,0.305,2,1,70.92,CLOSED,2026-08-16,0.0,resolved_loss,-1.0,0.0,2026-08-16
2026-08-12,0xb2504809cd11a47788f193b0ef0b934442266a831dc204c7e965112a93cc8424,Dhakshineswar Suresh,Brownsburg: Liam Broady vs Dhakshineswar Suresh,0.485,2,1,95.24,CLOSED,2026-08-16,1.0,resolved_win,1.0619,1.0,2026-08-16
2026-08-12,0x4c81771580d619a436034ac50fdf7f9b85405e0ca5ff63d4d1c820cdf2fa30b7,Takuya Kumasaka,Astana: Takuya Kumasaka vs Hayato Matsuoka,0.125,2,1,56.5,CLOSED,2026-08-16,0.0,resolved_loss,-1.0,0.0,2026-08-16
2026-08-12,0x62ec4554a7ec627fdec1d0fbac29458efd41b48e7ad2f851b399235dbc1bfefe,Yes,Will RC Deportivo A Coruña vs. Elche CF end in a draw?,0.325,2,1,72.99,CLOSED,2026-08-16,0.305,sharps_left,-0.0615,0.315,2026-08-16
2026-08-12,0x44518d48fba0f8ff627af0ab6fc4602a9ed46139655034ddd41403945af2e4c2,Henrique Rocha,"Cincinnati Open, Qualification: Marcos Giron vs Henrique Rocha",0.335,3,1,74.07,CLOSED,2026-08-16,1.0,resolved_win,1.9851,1.0,2026-08-16
2026-08-12,0x211f2f58d38d8022f3d71a99685ebec3ff12a396118c38e8fb97fdcab53ded1e,Yes,"Will Bitcoin dip to $60,000 in August?",0.405,2,1,82.64,CLOSED,2026-08-19,0.165,sharps_left,-0.5926,0.175,2026-08-19
2026-08-12,0x60a7b0ec9bf34a4f1f94b8a2b72108b079bf2eb03af954fbd97dd39eab526444,Yes,"Will Bitcoin reach $66,000 August 10-16?",0.235,2,1,64.52,CLOSED,2026-08-16,0.0,resolved_loss,-1.0,0.0025,2026-08-16
2026-08-12,0x7fd17419881b385acbcc4ec6a2e227c8bd88fd798cbb83f9dea3def7617a7ce6,Donte Johnson,"UFC 330: Eric McConico vs. Donte Johnson (Middleweight, Early Prelims)",0.695,2,1,158.73,CLOSED,2026-08-16,1.0,resolved_win,0.4388,1.0,2026-08-16
2026-08-12,0x46ca741da4abd7ffa993f59ac65bfe83de43ae027accac71d263a493e44064e7,Yes,"US announces end of Iranian blockade by December 31, 2026?",0.8085,2,1,248.14,CLOSED,2026-08-16,0.7995,sharps_left,-0.0111,0.8095,2026-08-16
2026-08-12,0xaad2727a01e09fd1b0d84e286a63a94998efe35fce83a65a3c58dfa9b54dff33,Yes,Strait of Hormuz traffic returns to normal by September 15?,0.135,2,1,57.14,CLOSED,2026-08-22,0.0,resolved_loss,-1.0,0.0145,2026-08-22
2026-08-12,0x5187c6fefe08cf4513e08dd31a514b698aaebc18c259b9a98c8170cca2b7d6e8,Yes,Will AfD win an absolute majority of seats in Sachsen-Anhalt?,0.305,2,1,70.92,CLOSED,2026-08-16,0.295,sharps_left,-0.0328,0.305,2026-08-16
2026-08-12,0x087469b4129c64c688397028059dfd366796adbd426e0079ee4cfdd2e4a07b61,No,Will any presidential candidate win outright in the first round of the Brazil election?,0.91,2,1,250.0,CLOSED,2026-09-01,0.951,sharps_left,0.0451,0.961,2026-09-01
2026-08-12,0xc4b7c43934d27a6b2dfd784ea1a793e541d6a1f82a5eca6d74f184a1c4c30fc9,No,"Will Bitcoin dip to $57,500 in August?",0.825,2,1,250.0,CLOSED,2026-08-22,1.0,resolved_win,0.2121,0.9855,2026-08-22
2026-08-12,0xbfdad1d54194bc16a73c6c95346a8a335c1b563a9dd1d42c2f4b7ae5d5bc2586,Yes,Will Rodri stay at Manchester City?,0.1275,2,1,56.66,CLOSED,2026-08-16,0.0,resolved_loss,-1.0,0.008,2026-08-16
2026-08-12,0x9de1ce47bfd44f05526ce5739a94436204d4cb6d8cbc907784609f42f67c5bd6,Emiliana Arango,"Cincinnati Open, Qualification: Emiliana Arango vs Aliaksandra Sasnovich",0.375,2,1,78.74,CLOSED,2026-08-16,1.0,resolved_win,1.6667,1.0,2026-08-16
2026-08-16,0x74dba1ce1ae9dd535414e85f2d9ab5ea32c0fb1acc9b7130b67e6d91217e24e1,Yes,Will Jon Ossoff win the 2028 Democratic presidential nomination?,0.1585,2,1,58.72,CLOSED,2026-09-02,0.1525,sharps_left,-0.0379,0.1625,2026-09-02
2026-08-16,0x2d144e6f334f048a7e155981dd131f47a96b639d6dd7c72a4e71e1df68f004ba,Texas Rangers,Texas Rangers vs. Athletics,0.505,5,1,99.01,CLOSED,2026-08-19,0.0,resolved_loss,-1.0,0.0,2026-08-19
2026-08-16,0x9cb23d04b2ded06147482076688b69b487a8d982c63ebdda2ab3678cf27cf390,Yes,Clarity Act (H.R.3633) signed into law in 2026?,0.195,2,1,61.35,OPEN,,,,,0.155,2026-09-04
2026-08-16,0xa87d333443e0e6718a060246618b20d2e5d271acf9cd561d4caa31d7fd6f770a,Los Angeles Angels,Kansas City Royals vs. Los Angeles Angels,0.155,2,1,58.48,CLOSED,2026-08-19,0.0,resolved_loss,-1.0,0.0,2026-08-19
2026-08-16,0xd63e7f882658ae3a10f9ffdee6091fec3a4ef7ce113accb41873e069dcab0c17,Cleveland Guardians,San Diego Padres vs. Cleveland Guardians,0.285,2,1,68.97,CLOSED,2026-08-19,0.0,resolved_loss,-1.0,0.0,2026-08-19
2026-08-16,0x86bfb53af7250a40928975c551d12c185b762fa4ce0b40c6a64a50c946d72587,No,Will the Republican Party control the Senate after the 2026 Midterm elections?,0.535,3,1,105.26,CLOSED,2026-09-02,0.495,sharps_left,-0.0748,0.505,2026-09-02
2026-08-16,0x023a8c2fd2a78c29c9748a44205e2cbe624d86c11ee41b81d4067ddbbf2a135f,Yes,Will Flavio Bolsonaro qualify for Brazil's presidential runoff?,0.905,2,1,250.0,CLOSED,2026-09-02,0.9545,sharps_left,0.0547,0.9645,2026-09-02
2026-08-16,0x46ca741da4abd7ffa993f59ac65bfe83de43ae027accac71d263a493e44064e7,No,"US announces end of Iranian blockade by December 31, 2026?",0.2005,2,1,61.77,CLOSED,2026-08-19,0.3035,sharps_left,0.5137,0.3135,2026-08-19
2026-08-16,0x8062cf78d93f9202f4c0a1018d141f4af35d486a368f07e65265f27d48b4e040,No,"Will Anthropic IPO by October 31, 2026?",0.31,2,1,71.43,CLOSED,2026-08-22,0.175,sharps_left,-0.4355,0.185,2026-08-22
2026-08-16,0x5187c6fefe08cf4513e08dd31a514b698aaebc18c259b9a98c8170cca2b7d6e8,No,Will AfD win an absolute majority of seats in Sachsen-Anhalt?,0.705,2,1,163.93,CLOSED,2026-09-01,0.83,sharps_left,0.1773,0.84,2026-09-01
2026-08-16,0x35fac6dda287ab6433bdc326bb39f31594744200fb68625621c6115b4f0d8622,No,Israel military action against Greater Beirut by August 31?,0.8825,6,1,250.0,CLOSED,2026-08-26,1.0,resolved_win,0.1331,0.983,2026-08-26
2026-08-16,0xc3d5708780de5528998aeb53ca90e7ade64804f9f2386392a681435d5c42b44d,Yes,Israel x Iran ceasefire continues through October 31?,0.735,3,1,181.82,CLOSED,2026-09-01,0.745,sharps_left,0.0136,0.755,2026-09-01
2026-08-16,0xfa52f5817ea613138cbd376abf4adf5d128dcee82c7b04751409577b70cb15bc,Yes,Will the total domestic gross for Spider-Man: Brand New Day be at least 900m by August 31?,0.317,2,1,72.15,CLOSED,2026-08-29,0.0,resolved_loss,-1.0,0.0125,2026-08-29
2026-08-16,0xf13284a9605afe362c0ca146dd8e998ac3e4d411625ced4a92f39706bc673a6b,Yes,"Will Bitcoin reach $65,000 in August?",0.595,2,1,120.48,CLOSED,2026-08-19,1.0,resolved_win,0.6807,1.0,2026-08-19
2026-08-16,0xe7db5d31d8ce10fad03ffc9ccea14496cf038438e7c26b36300230cf91fc32ec,Yes,"Will Bitcoin dip to $62,500 in August?",0.861,2,1,250.0,CLOSED,2026-08-22,0.0275,sharps_left,-0.9681,0.0375,2026-08-22
2026-08-16,0x37c89fc5cb92c5ad0713a32a49a9a6cfcb95606412a24d496b9512cd4592854c,Learner Tien,Cincinnati Open: Learner Tien vs Sebastian Baez,0.878,2,1,250.0,CLOSED,2026-08-19,1.0,resolved_win,0.139,1.0,2026-08-19
2026-08-16,0x0d7ce769ae544bce70117a1bcd3243c86a97cb57e6cf482fd81a1b46c20c7abc,Anna Blinkova,Cincinnati Open: Anna Blinkova vs Ekaterina Alexandrova,0.355,2,1,76.34,CLOSED,2026-08-19,0.0,resolved_loss,-1.0,0.0,2026-08-19
2026-08-16,0xc923fbf36beb02b7d3dd6b52423b7a642595f8a442bd7121c45ca0e6ab441af5,Walton,Set Handicap: Walton (-1.5) vs Buse (+1.5),0.385,2,1,80.0,CLOSED,2026-08-19,1.0,resolved_win,1.5974,1.0,2026-08-19
2026-08-19,0x45b28246eebadd55ea962262ff6e3721e34ed87fe88b7cd14251c789add46759,Yes,"Will Bitcoin reach $66,000 August 17-23?",0.295,2,1,69.93,CLOSED,2026-08-22,1.0,resolved_win,2.3898,1.0,2026-08-22
2026-08-19,0x94574217f9e3a4694b3976e89de85c89d8a95363732244198e3abc001bd31fcf,Yes,"Will Bitcoin dip to $62,000 August 17-23?",0.155,2,1,58.48,CLOSED,2026-08-22,0.0,resolved_loss,-1.0,0.0015,2026-08-22
2026-08-19,0x2167ab5c0d163f85195ccea4d11734e4ba53913c838c6720fb815794128c68f2,No,China x Philippines military clash before 2027?,0.695,3,1,158.73,CLOSED,2026-09-01,0.665,sharps_left,-0.0432,0.675,2026-09-01
2026-08-19,0xceb73b756d1dffbb60452a86efbca93efea9453a6f5078b2c8fd49dda3f5ccee,Yes,Iran charges Hormuz fees by August 31?,0.115,2,1,55.87,CLOSED,2026-08-29,0.0,resolved_loss,-1.0,0.0175,2026-08-29
2026-08-19,0x88196be07d01ebf70043624f2625b2a071da1a1b9ef6d88c7650a11497be4825,Yes,"Will there be Saudi Arabian military action against Yemen by August 31, 2026?",0.185,2,1,60.61,CLOSED,2026-09-01,0.045,sharps_left,-0.7568,0.055,2026-09-01
2026-08-19,0x12bd7c63ea356a688c47c5227ef490c63b04354bf2ec8cb7e2aed84968c4c648,No,Israel x Hamas ceasefire cancelled by December 31?,0.85,2,1,250.0,CLOSED,2026-09-02,0.845,sharps_left,-0.0059,0.855,2026-09-02
2026-08-19,0x794fbb668b14dacd636ff47a39e2294148420577e38278e11adf14655ad6cfe0,No,Will Israel annex West Bank territory before 2027?,0.88,2,1,250.0,CLOSED,2026-09-02,0.925,sharps_left,0.0511,0.935,2026-09-02
2026-08-19,0x268ce8b0ba2abe855acfa8262b8e586b3d152f9729a02c3f6844509d795a119b,No,"Will the price of Bitcoin be above $62,000 on August 25?",0.13,2,1,56.82,CLOSED,2026-08-22,0.0,resolved_loss,-1.0,0.002,2026-08-22
2026-08-19,0x13658183c09ad42faaaadb90e8efeacc3ea13835b25802d1c8f56f2a1ab4376c,Yes,Will Flavio Bolsonaro win the most votes in the next Brazil presidential election from Goiás?,0.595,3,1,120.48,CLOSED,2026-09-01,0.685,sharps_left,0.1513,0.695,2026-09-01
2026-08-19,0xcee04ba47d02f6c64642369b34193c355f64de1b9ae425c71ea4efef1989d271,No,"US announces end of Iranian blockade by October 31, 2026?",0.485,3,1,95.24,CLOSED,2026-09-01,0.585,sharps_left,0.2062,0.595,2026-09-01
2026-08-19,0x506a2f7a1aae43e74f04d412afdc5982f669c7274c26463da72c23b28b2a6004,Yes,Iran full airspace closure by December 31?,0.35,2,1,75.76,CLOSED,2026-08-31,0.24,sharps_left,-0.3143,0.25,2026-08-31
2026-08-19,0x8e1e5c26dec73aee98230dc0ef93a294142587ca24190c4728d4b7ff831a22e0,Yes,"Russia-Ukraine peace talks by December 31, 2026?",0.445,2,1,88.5,CLOSED,2026-09-01,0.485,sharps_left,0.0899,0.495,2026-09-01
2026-08-19,0x19d2ff72e389d190c183e6b114817301d29eba651d67d75a38ee201a05188fd9,No,Will Mary Peltola win the Alaska Senate race in 2026?,0.465,2,1,91.74,CLOSED,2026-09-01,0.355,sharps_left,-0.2366,0.365,2026-09-01
2026-08-19,0x1c4c6a698f0591ddf0c96e1beb56f8c75112ef849331bf3b0388f14830a7421d,Yes,Israel x Iran ceasefire continues through December 31?,0.695,3,1,158.73,CLOSED,2026-09-01,0.655,sharps_left,-0.0576,0.665,2026-09-01
2026-08-19,0x1e06474eeb7a4dc9aab4e08e65785f3a95d85821c93ef9697a15f82414178d00,Juan Bautista Torres,Prague 2: Juan Bautista Torres vs Chun-Hsin Tseng,0.155,2,1,58.48,CLOSED,2026-08-22,0.0,resolved_loss,-1.0,0.0,2026-08-22
2026-08-19,0xd13611826e213e4799922c893edb1057e19f30f96162b1faa992de96a77fe421,Lorenzo Musetti,Cincinnati Open: Jaime Faria vs Lorenzo Musetti,0.735,2,1,181.82,CLOSED,2026-08-22,1.0,resolved_win,0.3605,1.0,2026-08-22
2026-08-19,0xf9f9d5dbb11325553eaadfed209c69846d0c42de2d99d39d275f4940c19f7eda,Yes,Will RCD Espanyol de Barcelona win on 2026-08-22?,0.125,2,1,56.5,CLOSED,2026-08-24,0.0,resolved_loss,-1.0,0.0,2026-08-24
2026-08-19,0xdbb98d866363c79ffcdf8f5a97331d99a3ea77ba1fd0ee0efdb223cc4d2588be,Marta Kostyuk,Cincinnati Open: Marta Kostyuk vs Mirra Andreeva,0.465,2,1,91.74,CLOSED,2026-08-22,1.0,resolved_win,1.1505,1.0,2026-08-22
2026-08-22,0x95959560144520f539cadad1509aaa3fc47e95aaeb1ade1849987ad5f1f6b58f,Iga Swiatek,Cincinnati Open: Jessica Pegula vs Iga Swiatek,0.695,2,1,158.73,CLOSED,2026-08-24,0.0,resolved_loss,-1.0,0.0,2026-08-24
2026-08-22,0x12dc2b61723b2a54fc1947a307389b5f32038e7a29a0e936ad1fe410b969d06a,No,Will Harry Kane win the 2026 Ballon d'Or?,0.3745,3,1,78.68,CLOSED,2026-09-01,0.3495,sharps_left,-0.0668,0.3595,2026-09-01
2026-08-22,0x84c625fdccf5c5246a15e476361e4563033906ee225800e1136c0d737596a72f,Yes,"Russia x Ukraine ceasefire by December 31, 2026?",0.155,2,1,58.48,OPEN,,,,,0.165,2026-09-04
2026-08-22,0xd4e77ba6f29fc093509d24f508631abd445ecf506bbdc9c4c80e60256a318527,Yes,Will no Fed rate cuts happen in 2026?,0.8705,2,1,250.0,OPEN,,,,,0.929,2026-09-04
2026-08-22,0x14d327328063504ab74b2ab11fe68ad305525fafc70effcd5ba5c5c688971988,No,Will Avengers: Doomsday have the best domestic opening weekend in 2026?,0.675,2,1,149.25,CLOSED,2026-09-01,0.425,sharps_left,-0.3704,0.435,2026-09-01
2026-08-22,0xdfd9e88f948c6875027c881dcb50daf56ae577b0e4c4349779e7bd448ddc3a0b,Yes,No one announced as next James Bond?,0.2905,2,1,69.49,CLOSED,2026-08-27,0.1865,sharps_left,-0.358,0.1965,2026-08-27
2026-08-22,0x5244e82400ae4fb15981580bd5d6782f00ee0451c6d9b1dd04ac355f9ba76e53,Yes,Will Shohei Ohtani win the 2026 National League MVP Award?,0.425,2,1,85.47,CLOSED,2026-09-01,0.12,sharps_left,-0.7176,0.13,2026-09-01
2026-08-22,0x749d8eccbc0a99447e71fc5e40a0096842774bef4d5c8838b8adb39af068b3cb,Yes,Will the Los Angeles Dodgers win the 2026 World Series?,0.325,2,1,72.99,CLOSED,2026-09-03,0.285,sharps_left,-0.1231,0.295,2026-09-03
2026-08-22,0x6b6fc067a481ea2426eab480e4041751f2d21b3af575e08be54d20f6dcdfe783,Yes,Iran charges Hormuz fees by September 30?,0.115,3,1,55.87,CLOSED,2026-09-02,0.095,sharps_left,-0.1739,0.105,2026-09-02
2026-08-22,0x55ae2f91bba959ea0ab4ecbbfa2eb3501a12fd5f7107f0d71415e76cbf9a7d11,No,"Will Bitcoin reach $82,500 in August?",0.655,3,1,140.85,CLOSED,2026-08-31,1.0,resolved_win,0.5267,0.9885,2026-08-31
2026-08-22,0x317323044ed5c5295ac3ac6e984dcd31be99bda30818df47b82b1ce019d05b23,No,"Will Bitcoin dip to $70,000 in August?",0.835,2,1,250.0,CLOSED,2026-08-27,1.0,resolved_win,0.1976,0.981,2026-08-27
